Date	Time	Power Setpoint (mW)	Laser Display (mW)	Power Meter Mean (W)	Power Meter Std (W)	Keithley Mean (V)	Keithley Std (V)	Raspberry Mean (ADU)	Raspberry Std (ADU)	ND Filter
3/6/2023	19:34:09 PM	0.000000000	1.116936803	NaN	-0.000000000	-0.000002403	0.000000185	0.023227273	0.061645099	1
3/6/2023	19:34:32 PM	0.100000000	1.115726709	NaN	-0.000000000	0.000004395	0.000000177	0.004590909	0.001640399	1
3/6/2023	19:34:55 PM	0.200000000	1.126617789	NaN	-0.000000000	0.000059613	0.000000185	0.006136364	0.001790124	1
3/6/2023	19:35:17 PM	0.300000000	1.516275048	NaN	-0.000000000	0.003152476	0.000031184	0.093181818	0.001647312	1
3/6/2023	19:35:40 PM	0.400000000	1.668749571	NaN	-0.000000000	0.004094559	0.000043861	0.121181818	0.001735983	1
3/6/2023	19:36:02 PM	0.500000000	1.782500505	NaN	-0.000000000	0.005089440	0.000032945	0.150681818	0.001601136	1
3/6/2023	19:36:25 PM	0.600000000	1.902301908	NaN	-0.000000000	0.006019811	0.000047209	0.179500000	0.001565248	1
3/6/2023	19:36:48 PM	0.700000000	2.023313522	NaN	-0.000000000	0.007002654	0.000050459	0.207590909	0.001934143	1
3/6/2023	19:37:10 PM	0.800000000	2.144325018	NaN	-0.000000000	0.007941870	0.000049406	0.235545455	0.002005674	1
3/6/2023	19:37:33 PM	0.900000000	2.261706352	NaN	-0.000000000	0.008848486	0.000059821	0.262863636	0.001550660	1
3/6/2023	19:37:55 PM	1.000000000	2.379087448	NaN	-0.000000000	0.009818072	0.000063993	0.292454545	0.002650043	1
3/6/2023	19:38:18 PM	1.100000000	2.497678757	NaN	-0.000000000	0.010845670	0.000066758	0.320909091	0.003397191	1
3/6/2023	19:38:41 PM	1.200000000	2.623530865	NaN	-0.000000000	0.011746085	0.000063622	0.346454545	0.002328675	1
3/6/2023	19:39:03 PM	1.300000000	2.744542599	NaN	-0.000000000	0.012732602	0.000093533	0.380545455	0.002805838	1
3/6/2023	19:39:26 PM	1.400000000	2.863133907	NaN	-0.000000000	0.013641566	0.000093187	0.406227273	0.002148996	1
3/6/2023	19:39:48 PM	1.500000000	2.975674629	NaN	-0.000000000	0.014602970	0.000090857	0.430818182	0.002283339	1
3/6/2023	19:40:11 PM	1.600000000	3.102736712	NaN	-0.000000000	0.015499360	0.000099277	0.463909091	0.003747120	1
3/6/2023	19:40:34 PM	1.700000000	3.218907833	NaN	-0.000000000	0.016553816	0.000099385	0.489954545	0.003856518	1
3/6/2023	19:40:56 PM	1.800000000	3.341129541	NaN	-0.000000000	0.017407357	0.000130804	0.520636364	0.003139195	1
3/6/2023	19:41:19 PM	1.900000000	3.459720850	NaN	-0.000000000	0.018463317	0.000105911	0.551545455	0.008542408	1
3/6/2023	19:41:41 PM	2.000000000	3.579522371	NaN	-0.000000000	0.019380358	0.000161539	0.576545455	0.006451568	1
3/6/2023	19:42:04 PM	2.100000000	3.696903467	NaN	-0.000000000	0.020250773	0.000183662	0.604954545	0.003517489	1
3/6/2023	19:42:27 PM	2.200000000	3.825175762	NaN	-0.000000000	0.021283642	0.000253716	0.637136364	0.004588523	1
3/6/2023	19:42:49 PM	2.300000000	3.931666136	NaN	-0.000000000	0.022195814	0.000203079	0.664590909	0.005638343	1
3/6/2023	19:43:12 PM	2.400000000	4.064778805	NaN	-0.000000000	0.023142227	0.000214616	0.693590909	0.005584882	1
3/6/2023	19:43:34 PM	2.500000000	4.166428566	NaN	-0.000000000	0.024087876	0.000196570	0.717545455	0.007843642	1
3/6/2023	19:43:57 PM	2.600000000	4.282599449	NaN	-0.000000000	0.024979555	0.000202922	0.744454545	0.010548589	1
3/6/2023	19:44:20 PM	2.700000000	4.416922569	NaN	-0.000000000	0.025979893	0.000189571	0.777227273	0.008906076	1
3/6/2023	19:44:42 PM	2.800000000	4.541564465	NaN	-0.000000000	0.027020298	0.000201963	0.805636364	0.005779667	1
3/6/2023	19:45:05 PM	2.900000000	4.658945560	NaN	-0.000000000	0.027983166	0.000155768	0.835863636	0.005895299	1
3/6/2023	19:45:27 PM	3.000000000	4.772696495	NaN	-0.000000000	0.028949736	0.000126097	0.864454545	0.009147280	1
3/6/2023	19:45:50 PM	3.100000000	4.905809402	NaN	-0.000000000	0.029851394	0.000180872	0.889272727	0.004676343	1
3/6/2023	19:46:13 PM	3.200000000	5.020770073	NaN	-0.000000000	0.030798755	0.000151686	0.910000000	0.012175796	1
3/6/2023	19:46:35 PM	3.300000000	5.135731220	NaN	-0.000000000	0.031729082	0.000165875	0.944727273	0.005909161	1
3/6/2023	19:46:58 PM	3.400000000	5.257952690	NaN	-0.000000000	0.032726404	0.000167972	0.967954545	0.011809857	1
3/6/2023	19:47:21 PM	3.500000000	5.370493412	NaN	-0.000000000	0.033708230	0.000172798	0.995863636	0.007671672	1
3/6/2023	19:47:43 PM	3.600000000	5.525388241	NaN	-0.000000000	0.034741281	0.000234873	1.031363636	0.012263953	1
3/6/2023	19:48:06 PM	3.700000000	5.664551735	NaN	-0.000000000	0.035658145	0.000223566	1.065727273	0.007985498	1
3/6/2023	19:48:28 PM	3.800000000	5.754100323	NaN	-0.000000000	0.036682932	0.000242590	1.086681818	0.013631348	1
3/6/2023	19:48:51 PM	3.900000000	5.875112057	NaN	-0.000000000	0.037626215	0.000218400	1.122318182	0.008947829	1
3/6/2023	19:49:14 PM	4.000000000	5.977971554	NaN	-0.000000000	0.038580279	0.000156355	1.148590909	0.005476396	1
3/6/2023	19:49:36 PM	4.100000000	6.088092327	NaN	-0.000000000	0.039354093	0.000215116	1.175045455	0.011389589	1
3/6/2023	19:49:59 PM	4.200000000	6.209104061	NaN	-0.000000000	0.040309826	0.000271055	1.207636364	0.012225160	1
3/6/2023	19:50:21 PM	4.300000000	6.315594196	NaN	-0.000000000	0.041237178	0.000359790	1.239500000	0.009378166	1
3/6/2023	19:50:44 PM	4.400000000	6.430554867	NaN	-0.000000000	0.042155379	0.000392184	1.263363636	0.010940957	1
3/6/2023	19:51:07 PM	4.500000000	6.578188896	NaN	-0.000000000	0.043091264	0.000347647	1.303590909	0.011211196	1
3/6/2023	19:51:29 PM	4.600000000	6.704041004	NaN	-0.000000000	0.043876732	0.000242594	1.317500000	0.013809417	1
3/6/2023	19:51:52 PM	4.700000000	6.838364124	NaN	-0.000000000	0.044784445	0.000183608	1.343681818	0.016503443	1
3/6/2023	19:52:14 PM	4.800000000	6.941223621	NaN	-0.000000000	0.045810231	0.000322707	1.377863636	0.021195626	1
3/6/2023	19:52:37 PM	4.900000000	7.065865993	NaN	-0.000000000	0.046659509	0.000248149	1.406318182	0.010474428	1
3/6/2023	19:53:00 PM	5.000000000	7.192927837	NaN	-0.000000000	0.047633276	0.000216334	1.428318182	0.012135223	1
3/6/2023	19:53:22 PM	5.100000000	7.309099197	NaN	-0.000000000	0.048545692	0.000232101	1.454090909	0.011710718	1
3/6/2023	19:53:45 PM	5.200000000	7.447052002	NaN	-0.000000000	0.049567056	0.000274993	1.485590909	0.007186161	1
3/6/2023	19:54:07 PM	5.300000000	7.563223362	NaN	-0.000000000	0.050483849	0.000328481	1.496409091	0.019573986	1
3/6/2023	19:54:30 PM	5.400000000	7.666083336	NaN	-0.000000000	0.051512546	0.000283081	1.538909091	0.011137365	1
3/6/2023	19:54:53 PM	5.500000000	7.807666779	NaN	-0.000000000	0.052464577	0.000440800	1.553909091	0.020058437	1
3/6/2023	19:55:15 PM	5.600000000	7.957721233	NaN	-0.000000000	0.053631774	0.000379900	1.596681818	0.020634041	1
3/6/2023	19:55:38 PM	5.700000000	8.049690247	NaN	-0.000000000	0.054566567	0.000286527	1.622909091	0.022945390	1
3/6/2023	19:56:00 PM	5.800000000	8.181592941	NaN	-0.000000000	0.055771035	0.000387847	1.651363636	0.014582680	1
3/6/2023	19:56:23 PM	5.900000000	8.283242226	NaN	-0.000000000	0.056728669	0.000471977	1.687454545	0.023228705	1
3/6/2023	19:56:46 PM	6.000000000	8.432085991	NaN	-0.000000000	0.057601920	0.000462658	1.740454545	0.009905692	1
3/6/2023	19:57:08 PM	6.100000000	8.562778473	NaN	-0.000000000	0.058432860	0.000453665	1.742090909	0.033001377	1
3/6/2023	19:57:31 PM	6.200000000	8.668059349	NaN	-0.000000000	0.059240451	0.000579678	1.785545455	0.010840790	1
3/6/2023	19:57:54 PM	6.300000000	8.756397247	NaN	-0.000000000	0.060224329	0.000470307	1.811636364	0.013317453	1
3/6/2023	19:58:16 PM	6.400000000	8.872568130	NaN	-0.000000000	0.061076767	0.000503848	1.833545455	0.037040150	1
3/6/2023	19:58:39 PM	6.500000000	8.989950180	NaN	-0.000000000	0.061761040	0.000416802	1.853545455	0.025711335	1
3/6/2023	19:59:01 PM	6.600000000	9.064976692	NaN	-0.000000000	0.062360919	0.000478557	1.837636364	0.028460579	1
3/6/2023	19:59:24 PM	6.700000000	9.202930450	NaN	-0.000000000	0.063354614	0.000478129	1.898818182	0.027039113	1
3/6/2023	19:59:47 PM	6.800000000	9.316680908	NaN	-0.000000000	0.064114466	0.000411487	1.928636364	0.023961522	1
3/6/2023	20:00:09 PM	6.900000000	9.440113068	NaN	-0.000000000	0.065100065	0.000444971	1.960181818	0.031652230	1
3/6/2023	20:00:32 PM	7.000000000	9.570805550	NaN	-0.000000000	0.066157891	0.000509600	1.992590909	0.022580764	1
3/6/2023	20:00:54 PM	7.100000000	9.703918457	NaN	-0.000000000	0.067243581	0.000654550	2.009772727	0.018122312	1
3/6/2023	20:01:17 PM	7.200000000	9.834610939	NaN	-0.000000000	0.068275421	0.000768360	2.010590909	0.008248691	1
3/6/2023	20:01:40 PM	7.300000000	9.926579475	NaN	-0.000000000	0.069316680	0.000889198	2.014909091	0.004465525	1
3/6/2023	20:02:02 PM	7.400000000	10.066952705	NaN	-0.000000000	0.070295940	0.000577056	2.014772727	0.004750598	1
