Date	Time	Power Setpoint (mW)	Laser Display (mW)	Power Meter Mean (W)	Power Meter Std (W)	Keithley Mean (V)	Keithley Std (V)	Raspberry Mean (ADU)	Raspberry Std (ADU)	ND Filter
3/7/2023	19:07:06 PM	0.000000000	1.118146896	NaN	-0.000000000	-0.000002483	0.000000178	0.023772727	0.062455730	1
3/7/2023	19:07:28 PM	0.100000000	1.118146896	NaN	-0.000000000	0.000004380	0.000000165	0.004590909	0.001800253	1
3/7/2023	19:07:51 PM	0.200000000	1.125407577	NaN	-0.000000000	0.000060832	0.000000171	0.006000000	0.001843909	1
3/7/2023	19:08:13 PM	0.300000000	1.509014368	NaN	-0.000000000	0.003245333	0.000031532	0.092500000	0.001048809	1
3/7/2023	19:08:36 PM	0.400000000	1.650597811	NaN	-0.000000000	0.004217352	0.000034707	0.119090909	0.000889331	1
3/7/2023	19:08:59 PM	0.500000000	1.765558839	NaN	-0.000000000	0.005222759	0.000050005	0.147909091	0.001594023	1
3/7/2023	19:09:21 PM	0.600000000	1.887780547	NaN	-0.000000000	0.006188258	0.000058088	0.174818182	0.000873863	1
3/7/2023	19:09:44 PM	0.700000000	2.007581949	NaN	-0.000000000	0.007186963	0.000059802	0.202772727	0.001211686	1
3/7/2023	19:10:06 PM	0.800000000	2.120122671	NaN	-0.000000000	0.008113499	0.000041658	0.230772727	0.000931763	1
3/7/2023	19:10:29 PM	0.900000000	2.233873606	NaN	-0.000000000	0.009048038	0.000034759	0.256500000	0.001565248	1
3/7/2023	19:10:52 PM	1.000000000	2.353675127	NaN	-0.000000000	0.010047299	0.000047870	0.284727273	0.001232145	1
3/7/2023	19:11:14 PM	1.100000000	2.466215849	NaN	-0.000000000	0.011033447	0.000039953	0.312000000	0.001612452	1
3/7/2023	19:11:37 PM	1.200000000	2.589647770	NaN	-0.000000000	0.011955322	0.000041291	0.339954545	0.002173184	1
3/7/2023	19:11:59 PM	1.300000000	2.702188492	NaN	-0.000000000	0.012964915	0.000099346	0.367227273	0.001928259	1
3/7/2023	19:12:22 PM	1.400000000	2.812309027	NaN	-0.000000000	0.013923833	0.000075862	0.394636364	0.001804036	1
3/7/2023	19:12:45 PM	1.500000000	2.935740709	NaN	-0.000000000	0.014857249	0.000067162	0.422500000	0.002906888	1
3/7/2023	19:13:07 PM	1.600000000	3.059172630	NaN	-0.000000000	0.015846374	0.000081444	0.448272727	0.002840455	1
3/7/2023	19:13:30 PM	1.700000000	3.168082952	NaN	-0.000000000	0.016897896	0.000117318	0.478272727	0.002611165	1
3/7/2023	19:13:52 PM	1.800000000	3.293935061	NaN	-0.000000000	0.017858727	0.000121164	0.506818182	0.001230299	1
3/7/2023	19:14:15 PM	1.900000000	3.412526369	NaN	-0.000000000	0.018891432	0.000123080	0.533636364	0.003493500	1
3/7/2023	19:14:38 PM	2.000000000	3.538378477	NaN	-0.000000000	0.019875015	0.000146865	0.562454545	0.003481771	1
3/7/2023	19:15:00 PM	2.100000000	3.646078587	NaN	-0.000000000	0.020907504	0.000091824	0.591454545	0.003587858	1
3/7/2023	19:15:23 PM	2.200000000	3.759829521	NaN	-0.000000000	0.021788170	0.000119367	0.619181818	0.004675857	1
3/7/2023	19:15:45 PM	2.300000000	3.877210855	NaN	-0.000000000	0.022732702	0.000154357	0.647545455	0.006721066	1
3/7/2023	19:16:08 PM	2.400000000	3.978860617	NaN	-0.000000000	0.023719190	0.000175150	0.678045455	0.003817424	1
3/7/2023	19:16:31 PM	2.500000000	4.096241951	NaN	-0.000000000	0.024682974	0.000115196	0.704727273	0.006593040	1
3/7/2023	19:16:53 PM	2.600000000	4.201521873	NaN	-0.000000000	0.025639732	0.000123456	0.728590909	0.007130281	1
3/7/2023	19:17:16 PM	2.700000000	4.321323395	NaN	-0.000000000	0.026578430	0.000159449	0.763454545	0.004280505	1
3/7/2023	19:17:39 PM	2.800000000	4.437494278	NaN	-0.000000000	0.027525953	0.000164436	0.787136364	0.006595798	1
3/7/2023	19:18:01 PM	2.900000000	4.557295799	NaN	-0.000000000	0.028511750	0.000170596	0.814454545	0.005533781	1
3/7/2023	19:18:24 PM	3.000000000	4.680727482	NaN	-0.000000000	0.029459933	0.000186963	0.842863636	0.003748939	1
3/7/2023	19:18:46 PM	3.100000000	4.776326656	NaN	-0.000000000	0.030323546	0.000158417	0.869318182	0.006157405	1
