Date	Time	Power Setpoint (mW)	Laser Display (mW)	Power Meter Mean (W)	Power Meter Std (W)	Keithley Mean (V)	Keithley Std (V)	Raspberry Mean (ADU)	Raspberry Std (ADU)	ND Filter
3/6/2023	18:37:14 PM	0.000000000	1.114516616	NaN	-0.000000000	-0.000002234	0.000000183	0.023181818	0.061822032	1
3/6/2023	18:37:37 PM	0.100000000	1.118146896	NaN	-0.000000000	0.000004523	0.000000175	0.004590909	0.001640399	1
3/6/2023	18:37:59 PM	0.200000000	1.125407577	NaN	-0.000000000	0.000059776	0.000000194	0.006181818	0.001792662	1
3/6/2023	18:38:22 PM	0.300000000	1.519905329	NaN	-0.000000000	0.003213133	0.000055101	0.094727273	0.001875682	1
3/6/2023	18:38:44 PM	0.400000000	1.662698984	NaN	-0.000000000	0.004163699	0.000069759	0.122772727	0.002327699	1
3/6/2023	18:39:07 PM	0.500000000	1.782500505	NaN	-0.000000000	0.005129144	0.000057426	0.152136364	0.001733362	1
3/6/2023	18:39:30 PM	0.600000000	1.903512001	NaN	-0.000000000	0.006077040	0.000065570	0.179227273	0.001455397	1
3/6/2023	18:39:52 PM	0.700000000	2.018473148	NaN	-0.000000000	0.007035807	0.000064192	0.209636364	0.001097518	1
3/6/2023	18:40:15 PM	0.800000000	2.143115044	NaN	-0.000000000	0.007960761	0.000070042	0.236727273	0.001366814	1
3/6/2023	18:40:37 PM	0.900000000	2.256865740	NaN	-0.000000000	0.008927840	0.000077143	0.264818182	0.001900957	1
3/6/2023	18:41:00 PM	1.000000000	2.380297661	NaN	-0.000000000	0.009884370	0.000082271	0.294136364	0.001872043	1
3/6/2023	18:41:23 PM	1.100000000	2.495258570	NaN	-0.000000000	0.010849620	0.000110923	0.323181818	0.002629379	1
3/6/2023	18:41:45 PM	1.200000000	2.612639904	NaN	-0.000000000	0.011760330	0.000083787	0.350545455	0.002229961	1
3/6/2023	18:42:08 PM	1.300000000	2.736071587	NaN	-0.000000000	0.012719804	0.000129555	0.380363636	0.002766685	1
3/6/2023	18:42:31 PM	1.400000000	2.851032734	NaN	-0.000000000	0.013620126	0.000109081	0.405818182	0.004807664	1
3/6/2023	18:42:53 PM	1.500000000	2.970834017	NaN	-0.000000000	0.014500786	0.000120087	0.433636364	0.003391835	1
3/6/2023	18:43:16 PM	1.600000000	3.085795164	NaN	-0.000000000	0.015422498	0.000117702	0.462409091	0.004918425	1
3/6/2023	18:43:38 PM	1.700000000	3.214067459	NaN	-0.000000000	0.016498338	0.000139671	0.489136364	0.002730301	1
3/6/2023	18:44:01 PM	1.800000000	3.333868742	NaN	-0.000000000	0.017418444	0.000206169	0.518363636	0.002684128	1
3/6/2023	18:44:24 PM	1.900000000	3.454880476	NaN	-0.000000000	0.018442018	0.000187041	0.547590909	0.002634561	1
3/6/2023	18:44:46 PM	2.000000000	3.573471785	NaN	-0.000000000	0.019338350	0.000152450	0.575363636	0.003962896	1
3/6/2023	18:45:09 PM	2.100000000	3.698113680	NaN	-0.000000000	0.020299468	0.000167551	0.602590909	0.004282629	1
3/6/2023	18:45:31 PM	2.200000000	3.826385975	NaN	-0.000000000	0.021359945	0.000158332	0.632181818	0.003855339	1
