Date	Time	Power Setpoint (mW)	Laser Display (mW)	Power Meter Mean (W)	Power Meter Std (W)	Keithley Mean (V)	Keithley Std (V)	Raspberry Mean (ADU)	Raspberry Std (ADU)	ND Filter
3/6/2023	15:21:41 PM	0.000000000	1.115726709	0.000000000	0.000000000	-0.000002400	0.000000200	NaN	-0.000000000	1
3/6/2023	15:22:04 PM	0.100000000	1.120567203	0.000000000	0.000000000	0.000005105	0.000000185	NaN	-0.000000000	1
3/6/2023	15:22:27 PM	0.200000000	1.127827883	0.000001000	0.000000000	0.000067721	0.000000188	NaN	-0.000000000	1
3/6/2023	15:22:49 PM	0.300000000	1.482391715	0.000024150	0.000000539	0.003314950	0.000065941	NaN	-0.000000000	1
3/6/2023	15:23:12 PM	0.400000000	1.627605677	0.000031670	0.000003232	0.004405375	0.000070882	NaN	-0.000000000	1
3/6/2023	15:23:34 PM	0.500000000	1.746196985	0.000039870	0.000000464	0.005493822	0.000077337	NaN	-0.000000000	1
3/6/2023	15:23:57 PM	0.600000000	1.865998507	0.000047100	0.000004792	0.006585562	0.000067201	NaN	-0.000000000	1
3/6/2023	15:24:20 PM	0.700000000	1.989430308	0.000055670	0.000000604	0.007702481	0.000084644	NaN	-0.000000000	1
3/6/2023	15:24:42 PM	0.800000000	2.108021498	0.000063510	0.000000577	0.008790026	0.000073730	NaN	-0.000000000	1
3/6/2023	15:25:05 PM	0.900000000	2.230243206	0.000071010	0.000000559	0.009847241	0.000117206	NaN	-0.000000000	1
3/6/2023	15:25:27 PM	1.000000000	2.346414328	0.000077450	0.000011161	0.010955938	0.000097159	NaN	-0.000000000	1
3/6/2023	15:25:50 PM	1.100000000	2.458955288	0.000085970	0.000008716	0.012057997	0.000143766	NaN	-0.000000000	1
3/6/2023	15:26:13 PM	1.200000000	2.582386971	0.000094600	0.000000711	0.013148623	0.000149344	NaN	-0.000000000	1
3/6/2023	15:26:35 PM	1.300000000	2.708239079	0.000102730	0.000000827	0.014186764	0.000152528	NaN	-0.000000000	1
3/6/2023	15:26:58 PM	1.400000000	2.820779800	0.000110360	0.000001097	0.015288912	0.000145009	NaN	-0.000000000	1
3/6/2023	15:27:20 PM	1.500000000	2.951472282	0.000116470	0.000011793	0.016372792	0.000150512	NaN	-0.000000000	1
3/6/2023	15:27:43 PM	1.600000000	3.071273804	0.000124220	0.000012582	0.017489496	0.000169974	NaN	-0.000000000	1
3/6/2023	15:28:06 PM	1.700000000	3.201966286	0.000133800	0.000001082	0.018678442	0.000173696	NaN	-0.000000000	1
3/6/2023	15:28:28 PM	1.800000000	3.293935061	0.000142260	0.000001541	0.019788489	0.000155266	NaN	-0.000000000	1
3/6/2023	15:28:51 PM	1.900000000	3.431888103	0.000150390	0.000001222	0.020829289	0.000156360	NaN	-0.000000000	1
3/6/2023	15:29:14 PM	2.000000000	3.543218851	0.000153460	0.000027150	0.021903147	0.000124925	NaN	-0.000000000	1
3/6/2023	15:29:36 PM	2.100000000	3.653339386	0.000161310	0.000028534	0.022989887	0.000135399	NaN	-0.000000000	1
3/6/2023	15:29:59 PM	2.200000000	3.776771307	0.000171250	0.000024617	0.024116712	0.000159340	NaN	-0.000000000	1
3/6/2023	15:30:21 PM	2.300000000	3.891732216	0.000184470	0.000001743	0.025256388	0.000228077	NaN	-0.000000000	1
3/6/2023	15:30:44 PM	2.400000000	4.010323524	0.000191720	0.000002099	0.026315764	0.000241954	NaN	-0.000000000	1
3/6/2023	15:31:07 PM	2.500000000	4.105922699	0.000201650	0.000001800	0.027324939	0.000257117	NaN	-0.000000000	1
3/6/2023	15:31:29 PM	2.600000000	4.241455555	0.000209790	0.000001591	0.028439337	0.000239376	NaN	-0.000000000	1
3/6/2023	15:31:52 PM	2.700000000	4.364887238	0.000217160	0.000001791	0.029612153	0.000288456	NaN	-0.000000000	1
3/6/2023	15:32:14 PM	2.800000000	4.481058598	0.000224340	0.000000755	0.030579434	0.000199588	NaN	-0.000000000	1
3/6/2023	15:32:37 PM	2.900000000	4.586338520	0.000228710	0.000023174	0.031616750	0.000130582	NaN	-0.000000000	1
3/6/2023	15:33:00 PM	3.000000000	4.702509880	0.000236120	0.000023950	0.032702103	0.000164560	NaN	-0.000000000	1
