Date	Time	Power Setpoint (mW)	Laser Display (mW)	Power Meter Mean (W)	Power Meter Std (W)	Keithley Mean (V)	Keithley Std (V)	Raspberry Mean (ADU)	Raspberry Std (ADU)	ND Filter
3/6/2023	12:28:32 PM	0.000000000	1.119357109	0.000000000	0.000000000	-0.000002312	0.000000167	NaN	-0.000000000	1
3/6/2023	12:28:55 PM	0.100000000	1.114516616	0.000000000	0.000000000	0.000005558	0.000000204	NaN	-0.000000000	1
3/6/2023	12:29:17 PM	0.200000000	1.126617789	0.000001000	0.000000000	0.000068332	0.000000207	NaN	-0.000000000	1
3/6/2023	12:29:40 PM	0.300000000	1.465450168	0.000023520	0.000000759	0.003232055	0.000050481	NaN	-0.000000000	1
3/6/2023	12:30:02 PM	0.400000000	1.597352743	0.000031450	0.000001086	0.004303224	0.000042672	NaN	-0.000000000	1
3/6/2023	12:30:25 PM	0.500000000	1.730465531	0.000038490	0.000005604	0.005429507	0.000046891	NaN	-0.000000000	1
3/6/2023	12:30:48 PM	0.600000000	1.846636653	0.000046490	0.000004808	0.006511469	0.000070677	NaN	-0.000000000	1
3/6/2023	12:31:10 PM	0.700000000	1.967648149	0.000055390	0.000001180	0.007628754	0.000072112	NaN	-0.000000000	1
3/6/2023	12:31:33 PM	0.800000000	2.085029364	0.000063190	0.000001002	0.008714749	0.000077179	NaN	-0.000000000	1
3/6/2023	12:31:55 PM	0.900000000	2.198780298	0.000070590	0.000001111	0.009761367	0.000061443	NaN	-0.000000000	1
3/6/2023	12:32:18 PM	1.000000000	2.319791794	0.000078660	0.000000714	0.010893755	0.000046442	NaN	-0.000000000	1
3/6/2023	12:32:41 PM	1.100000000	2.444433689	0.000083020	0.000017048	0.011953918	0.000067143	NaN	-0.000000000	1
3/6/2023	12:33:03 PM	1.200000000	2.561815023	0.000094740	0.000000760	0.013021733	0.000091239	NaN	-0.000000000	1
3/6/2023	12:33:26 PM	1.300000000	2.680406332	0.000103030	0.000000937	0.014165865	0.000092721	NaN	-0.000000000	1
