Date	Time	Power Setpoint (mW)	Laser Display (mW)	Power Meter Mean (W)	Power Meter Std (W)	Keithley Mean (V)	Keithley Std (V)	Raspberry Mean (ADU)	Raspberry Std (ADU)	ND Filter
3/9/2023	17:45:00 PM	0.000000000	1.118146896	NaN	-0.000000000	-0.000002214	0.000000191	0.012954545	0.032354640	1
3/9/2023	17:45:22 PM	0.100000000	1.116936803	NaN	-0.000000000	0.000006563	0.000000197	0.003909091	0.001714908	1
3/9/2023	17:45:45 PM	0.200000000	1.126617789	NaN	-0.000000000	0.000081105	0.000000199	0.007363636	0.001898564	1
3/9/2023	17:46:07 PM	0.300000000	1.455769181	NaN	-0.000000000	0.003713289	0.000039181	0.169863636	0.001629278	1
3/9/2023	17:46:30 PM	0.400000000	1.563469529	NaN	-0.000000000	0.005016002	0.000050802	0.231772727	0.002858003	1
3/9/2023	17:46:53 PM	0.500000000	1.712313771	NaN	-0.000000000	0.006330764	0.000052773	0.294045455	0.002583162	1
3/9/2023	17:47:15 PM	0.600000000	1.836955667	NaN	-0.000000000	0.007647512	0.000068428	0.356772727	0.001966769	1
3/9/2023	17:47:38 PM	0.700000000	1.948286295	NaN	-0.000000000	0.008935062	0.000082698	0.418090909	0.002913916	1
3/9/2023	17:48:00 PM	0.800000000	2.063247442	NaN	-0.000000000	0.010248485	0.000100834	0.480500000	0.003993745	1
3/9/2023	17:48:23 PM	0.900000000	2.174577951	NaN	-0.000000000	0.011522368	0.000098290	0.534318182	0.005780453	1
3/9/2023	17:48:46 PM	1.000000000	2.294379473	NaN	-0.000000000	0.012794657	0.000112582	0.603318182	0.006431457	1
3/9/2023	17:49:08 PM	1.100000000	2.415390968	NaN	-0.000000000	0.014188621	0.000127050	0.664454545	0.002433665	1
3/9/2023	17:49:31 PM	1.200000000	2.533982277	NaN	-0.000000000	0.015502052	0.000136528	0.723227273	0.005125249	1
3/9/2023	17:49:53 PM	1.300000000	2.651363611	NaN	-0.000000000	0.016770885	0.000091110	0.790954545	0.007498182	1
3/9/2023	17:50:16 PM	1.400000000	2.761484146	NaN	-0.000000000	0.018046247	0.000075764	0.851227273	0.007954130	1
3/9/2023	17:50:39 PM	1.500000000	2.882495642	NaN	-0.000000000	0.019369714	0.000102348	0.912681818	0.006423678	1
3/9/2023	17:51:01 PM	1.600000000	3.003507137	NaN	-0.000000000	0.020665763	0.000099395	0.977318182	0.010712779	1
3/9/2023	17:51:24 PM	1.700000000	3.116048098	NaN	-0.000000000	0.022062213	0.000129768	1.049636364	0.007159228	1
3/9/2023	17:51:46 PM	1.800000000	3.237059593	NaN	-0.000000000	0.023296464	0.000122069	1.104818182	0.006321680	1
3/9/2023	17:52:09 PM	1.900000000	3.349600315	NaN	-0.000000000	0.024646152	0.000144091	1.171045455	0.008719101	1
3/9/2023	17:52:32 PM	2.000000000	3.460931063	NaN	-0.000000000	0.025903411	0.000120957	1.226409091	0.007796853	1
3/9/2023	17:52:54 PM	2.100000000	3.574681759	NaN	-0.000000000	0.027191641	0.000146273	1.284863636	0.015122981	1
3/9/2023	17:53:17 PM	2.200000000	3.702954054	NaN	-0.000000000	0.028421845	0.000224560	1.351636364	0.016380004	1
3/9/2023	17:53:40 PM	2.300000000	3.815495014	NaN	-0.000000000	0.029835724	0.000239709	1.418090909	0.009278519	1
3/9/2023	17:54:02 PM	2.400000000	3.926825523	NaN	-0.000000000	0.031173479	0.000367955	1.488000000	0.020234871	1
3/9/2023	17:54:25 PM	2.500000000	4.040576458	NaN	-0.000000000	0.032294445	0.000322365	1.533772727	0.011572302	1
3/9/2023	17:54:47 PM	2.600000000	4.142226219	NaN	-0.000000000	0.033577549	0.000285762	1.593272727	0.021062245	1
3/9/2023	17:55:10 PM	2.700000000	4.260817528	NaN	-0.000000000	0.034806661	0.000227615	1.639863636	0.022697016	1
3/9/2023	17:55:33 PM	2.800000000	4.384249210	NaN	-0.000000000	0.036131719	0.000264148	1.725681818	0.017986485	1
3/9/2023	17:55:55 PM	2.900000000	4.489529610	NaN	-0.000000000	0.037364549	0.000245684	1.776045455	0.015563506	1
3/9/2023	17:56:18 PM	3.000000000	4.616591454	NaN	-0.000000000	0.038681582	0.000241711	1.834681818	0.022976371	1
3/9/2023	17:56:40 PM	3.100000000	4.720661640	NaN	-0.000000000	0.039859884	0.000260062	1.889318182	0.024322081	1
3/9/2023	17:57:03 PM	3.200000000	4.841672897	NaN	-0.000000000	0.041205474	0.000279231	1.953954545	0.020197097	1
3/9/2023	17:57:26 PM	3.300000000	4.957844257	NaN	-0.000000000	0.042503615	0.000235584	2.014681818	0.026033894	1
3/9/2023	17:57:48 PM	3.400000000	5.081275940	NaN	-0.000000000	0.043738513	0.000130762	2.046954545	0.001809068	1
