Date	Time	Power Setpoint (mW)	Laser Display (mW)	Power Meter Mean (W)	Power Meter Std (W)	Keithley Mean (V)	Keithley Std (V)	Raspberry Mean (ADU)	Raspberry Std (ADU)	ND Filter
3/6/2023	17:39:34 PM	0.000000000	1.116936803	NaN	-0.000000000	-0.000002143	0.000000186	0.023363636	0.061930643	1
3/6/2023	17:39:56 PM	0.100000000	1.119357109	NaN	-0.000000000	0.000004634	0.000000183	0.004636364	0.001950524	1
3/6/2023	17:40:19 PM	0.200000000	1.127827883	NaN	-0.000000000	0.000060010	0.000000194	0.006045455	0.001822835	1
3/6/2023	17:40:41 PM	0.300000000	1.506594062	NaN	-0.000000000	0.003136839	0.000034716	0.092954545	0.001105770	1
3/6/2023	17:41:04 PM	0.400000000	1.653018117	NaN	-0.000000000	0.004079120	0.000037385	0.120454545	0.001035725	1
3/6/2023	17:41:27 PM	0.500000000	1.774029613	NaN	-0.000000000	0.005059380	0.000038959	0.150045455	0.000907043	1
3/6/2023	17:41:49 PM	0.600000000	1.888990641	NaN	-0.000000000	0.006005187	0.000038284	0.176681818	0.000603023	1
3/6/2023	17:42:12 PM	0.700000000	2.013632536	NaN	-0.000000000	0.006974301	0.000039008	0.205954545	0.000687552	1
3/6/2023	17:42:34 PM	0.800000000	2.133434057	NaN	-0.000000000	0.007911542	0.000041314	0.233772727	0.001103713	1
3/6/2023	17:42:57 PM	0.900000000	2.250815153	NaN	-0.000000000	0.008827214	0.000035724	0.260818182	0.001487829	1
3/6/2023	17:43:20 PM	1.000000000	2.363356113	NaN	-0.000000000	0.009812126	0.000047724	0.290181818	0.001230299	1
3/6/2023	17:43:42 PM	1.100000000	2.490418196	NaN	-0.000000000	0.010755648	0.000051653	0.318181818	0.001887760	1
3/6/2023	17:44:05 PM	1.200000000	2.606589317	NaN	-0.000000000	0.011721907	0.000052390	0.345954545	0.001822835	1
3/6/2023	17:44:27 PM	1.300000000	2.725180626	NaN	-0.000000000	0.012669744	0.000054768	0.376500000	0.002872281	1
3/6/2023	17:44:50 PM	1.400000000	2.841351748	NaN	-0.000000000	0.013632270	0.000072650	0.402272727	0.002723634	1
3/6/2023	17:45:13 PM	1.500000000	2.963573456	NaN	-0.000000000	0.014568716	0.000071092	0.430409091	0.003845895	1
3/6/2023	17:45:35 PM	1.600000000	3.077324390	NaN	-0.000000000	0.015542652	0.000081588	0.458636364	0.002168996	1
3/6/2023	17:45:58 PM	1.700000000	3.204386473	NaN	-0.000000000	0.016521141	0.000080000	0.489136364	0.002001136	1
3/6/2023	17:46:20 PM	1.800000000	3.335078955	NaN	-0.000000000	0.017542703	0.000109985	0.516500000	0.003361547	1
3/6/2023	17:46:43 PM	1.900000000	3.447619677	NaN	-0.000000000	0.018509191	0.000074018	0.548772727	0.005662878	1
3/6/2023	17:47:06 PM	2.000000000	3.562580824	NaN	-0.000000000	0.019465213	0.000078688	0.572227273	0.005358935	1
3/6/2023	17:47:28 PM	2.100000000	3.678751945	NaN	-0.000000000	0.020349056	0.000115265	0.603409091	0.004846742	1
3/6/2023	17:47:51 PM	2.200000000	3.798553228	NaN	-0.000000000	0.021306299	0.000113997	0.634909091	0.005238407	1
3/6/2023	17:48:13 PM	2.300000000	3.915934563	NaN	-0.000000000	0.022239473	0.000155965	0.666590909	0.004968995	1
3/6/2023	17:48:36 PM	2.400000000	4.034525871	NaN	-0.000000000	0.023186426	0.000115640	0.692454545	0.005159722	1
3/6/2023	17:48:59 PM	2.500000000	4.134965420	NaN	-0.000000000	0.024194357	0.000165473	0.719818182	0.006867579	1
