Date	Time	Power Setpoint (mW)	Laser Display (mW)	Power Meter Mean (W)	Power Meter Std (W)	Keithley Mean (V)	Keithley Std (V)	Raspberry Mean (ADU)	Raspberry Std (ADU)	ND Filter
3/9/2023	16:11:13 PM	0.000000000	1.118146896	NaN	-0.000000000	-0.000002299	0.000000177	0.013727273	0.034419009	1
3/9/2023	16:11:36 PM	0.100000000	1.118146896	NaN	-0.000000000	0.000006693	0.000000196	0.004000000	0.001688194	1
3/9/2023	16:11:59 PM	0.200000000	1.125407577	NaN	-0.000000000	0.000081397	0.000000183	0.007363636	0.001885350	1
3/9/2023	16:12:21 PM	0.300000000	1.464240074	NaN	-0.000000000	0.003964149	0.000088174	0.180227273	0.003810273	1
3/9/2023	16:12:44 PM	0.400000000	1.592512250	NaN	-0.000000000	0.005269282	0.000090022	0.242727273	0.005312079	1
3/9/2023	16:13:06 PM	0.500000000	1.729255438	NaN	-0.000000000	0.006581944	0.000067586	0.303681818	0.002492717	1
3/9/2023	16:13:29 PM	0.600000000	1.836955667	NaN	-0.000000000	0.007889300	0.000049954	0.364136364	0.002292280	1
3/9/2023	16:13:52 PM	0.700000000	1.959177375	NaN	-0.000000000	0.009224844	0.000063629	0.430227273	0.003212193	1
3/9/2023	16:14:14 PM	0.800000000	2.068087816	NaN	-0.000000000	0.010482013	0.000063093	0.487772727	0.003060749	1
3/9/2023	16:14:37 PM	0.900000000	2.175788164	NaN	-0.000000000	0.011784659	0.000068276	0.548954545	0.003697665	1
3/9/2023	16:15:00 PM	1.000000000	2.296799660	NaN	-0.000000000	0.013149519	0.000087653	0.610318182	0.003516196	1
3/9/2023	16:15:22 PM	1.100000000	2.417811155	NaN	-0.000000000	0.014445375	0.000102920	0.672454545	0.002631108	1
3/9/2023	16:15:45 PM	1.200000000	2.527931690	NaN	-0.000000000	0.015803501	0.000109873	0.734090909	0.004794884	1
3/9/2023	16:16:07 PM	1.300000000	2.642892838	NaN	-0.000000000	0.017053940	0.000168612	0.798909091	0.006587178	1
3/9/2023	16:16:30 PM	1.400000000	2.761484146	NaN	-0.000000000	0.018452437	0.000142305	0.858136364	0.007003895	1
3/9/2023	16:16:53 PM	1.500000000	2.875235081	NaN	-0.000000000	0.019703633	0.000121618	0.920000000	0.005748913	1
3/9/2023	16:17:15 PM	1.600000000	2.987775803	NaN	-0.000000000	0.021008577	0.000124497	0.980136364	0.006062553	1
3/9/2023	16:17:38 PM	1.700000000	3.105156898	NaN	-0.000000000	0.022283048	0.000120700	1.042000000	0.010842048	1
3/9/2023	16:18:00 PM	1.800000000	3.220118046	NaN	-0.000000000	0.023602504	0.000146194	1.096227273	0.008964830	1
3/9/2023	16:18:23 PM	1.900000000	3.338709354	NaN	-0.000000000	0.024828705	0.000150597	1.164318182	0.006940003	1
3/9/2023	16:18:46 PM	2.000000000	3.452460289	NaN	-0.000000000	0.026104157	0.000184304	1.225909091	0.012336568	1
3/9/2023	16:19:08 PM	2.100000000	3.565001011	NaN	-0.000000000	0.027354090	0.000252784	1.296318182	0.013123019	1
3/9/2023	16:19:31 PM	2.200000000	3.670280933	NaN	-0.000000000	0.028530197	0.000145874	1.338454545	0.018461385	1
3/9/2023	16:19:53 PM	2.300000000	3.787662268	NaN	-0.000000000	0.029894682	0.000178988	1.405136364	0.010609173	1
3/9/2023	16:20:16 PM	2.400000000	3.891732216	NaN	-0.000000000	0.031117285	0.000146272	1.461863636	0.008922138	1
3/9/2023	16:20:39 PM	2.500000000	4.021214485	NaN	-0.000000000	0.032411701	0.000112812	1.518409091	0.012537580	1
3/9/2023	16:21:01 PM	2.600000000	4.125284672	NaN	-0.000000000	0.033808320	0.000160071	1.591863636	0.012239467	1
3/9/2023	16:21:24 PM	2.700000000	4.240245342	NaN	-0.000000000	0.035057812	0.000150994	1.651363636	0.009332982	1
3/9/2023	16:21:46 PM	2.800000000	4.358836651	NaN	-0.000000000	0.036399250	0.000165721	1.708545455	0.011665022	1
3/9/2023	16:22:09 PM	2.900000000	4.467747211	NaN	-0.000000000	0.037709177	0.000160460	1.774500000	0.007317787	1
3/9/2023	16:22:32 PM	3.000000000	4.600860119	NaN	-0.000000000	0.039039552	0.000211677	1.825954545	0.020951676	1
3/9/2023	16:22:54 PM	3.100000000	4.718241215	NaN	-0.000000000	0.040379130	0.000187496	1.906045455	0.015670760	1
3/9/2023	16:23:17 PM	3.200000000	4.821101189	NaN	-0.000000000	0.041772757	0.000262821	1.962227273	0.015503812	1
3/9/2023	16:23:39 PM	3.300000000	4.943322659	NaN	-0.000000000	0.043236112	0.000345786	2.026318182	0.008695610	1
3/9/2023	16:24:02 PM	3.400000000	5.067964554	NaN	-0.000000000	0.044414716	0.000367401	2.047500000	0.000000000	1
