Date	Time	Power Setpoint (mW)	Laser Display (mW)	Power Meter Mean (W)	Power Meter Std (W)	Keithley Mean (V)	Keithley Std (V)	Raspberry Mean (ADU)	Raspberry Std (ADU)	ND Filter
3/9/2023	16:24:37 PM	0.000000000	1.119357109	NaN	-0.000000000	-0.000002235	0.000000187	0.012818182	0.032232183	1
3/9/2023	16:24:59 PM	0.100000000	1.118146896	NaN	-0.000000000	0.000006543	0.000000205	0.004045455	0.001650069	1
3/9/2023	16:25:22 PM	0.200000000	1.127827883	NaN	-0.000000000	0.000081343	0.000000207	0.007363636	0.001733362	1
3/9/2023	16:25:45 PM	0.300000000	1.458189487	NaN	-0.000000000	0.003923765	0.000054182	0.178090909	0.004742458	1
3/9/2023	16:26:07 PM	0.400000000	1.579200983	NaN	-0.000000000	0.005226601	0.000065611	0.240545455	0.006439932	1
3/9/2023	16:26:30 PM	0.500000000	1.723204851	NaN	-0.000000000	0.006553090	0.000060253	0.303909091	0.003096919	1
3/9/2023	16:26:52 PM	0.600000000	1.836955667	NaN	-0.000000000	0.007853482	0.000073337	0.362590909	0.002888063	1
3/9/2023	16:27:15 PM	0.700000000	1.954336882	NaN	-0.000000000	0.009166015	0.000070671	0.426545455	0.003810870	1
3/9/2023	16:27:38 PM	0.800000000	2.068087816	NaN	-0.000000000	0.010448070	0.000074632	0.486409091	0.004140158	1
3/9/2023	16:28:00 PM	0.900000000	2.179418325	NaN	-0.000000000	0.011754473	0.000087690	0.547000000	0.004626013	1
3/9/2023	16:28:23 PM	1.000000000	2.295589447	NaN	-0.000000000	0.013093845	0.000073991	0.610818182	0.005666889	1
3/9/2023	16:28:45 PM	1.100000000	2.420231581	NaN	-0.000000000	0.014410970	0.000082951	0.669772727	0.004400930	1
3/9/2023	16:29:08 PM	1.200000000	2.535192490	NaN	-0.000000000	0.015765553	0.000097552	0.736045455	0.003259253	1
3/9/2023	16:29:31 PM	1.300000000	2.647733212	NaN	-0.000000000	0.017025485	0.000111437	0.793409091	0.007279485	1
3/9/2023	16:29:53 PM	1.400000000	2.753013372	NaN	-0.000000000	0.018369169	0.000132072	0.857181818	0.006569904	1
3/9/2023	16:30:16 PM	1.500000000	2.880075455	NaN	-0.000000000	0.019641247	0.000129619	0.921272727	0.003227721	1
3/9/2023	16:30:39 PM	1.600000000	2.988985777	NaN	-0.000000000	0.020950484	0.000139680	0.982136364	0.006481091	1
3/9/2023	16:31:01 PM	1.700000000	3.102736712	NaN	-0.000000000	0.022307794	0.000128453	1.046954545	0.007862743	1
3/9/2023	16:31:24 PM	1.800000000	3.229798794	NaN	-0.000000000	0.023557025	0.000153512	1.107363636	0.010225192	1
3/9/2023	16:31:46 PM	1.900000000	3.343549728	NaN	-0.000000000	0.024865351	0.000126304	1.163500000	0.005347897	1
3/9/2023	16:32:09 PM	2.000000000	3.445199490	NaN	-0.000000000	0.026215937	0.000160895	1.230909091	0.009446741	1
3/9/2023	16:32:32 PM	2.100000000	3.563790798	NaN	-0.000000000	0.027376915	0.000139717	1.285318182	0.009783335	1
3/9/2023	16:32:54 PM	2.200000000	3.675121546	NaN	-0.000000000	0.028626454	0.000154848	1.346227273	0.011851927	1
3/9/2023	16:33:17 PM	2.300000000	3.790082455	NaN	-0.000000000	0.029889530	0.000221009	1.409045455	0.012762160	1
3/9/2023	16:33:39 PM	2.400000000	3.923195124	NaN	-0.000000000	0.031184737	0.000209403	1.466863636	0.010450098	1
3/9/2023	16:34:02 PM	2.500000000	4.023634911	NaN	-0.000000000	0.032554754	0.000186476	1.537500000	0.010528533	1
3/9/2023	16:34:25 PM	2.600000000	4.133755207	NaN	-0.000000000	0.033750337	0.000131422	1.586772727	0.005061441	1
3/9/2023	16:34:47 PM	2.700000000	4.248716354	NaN	-0.000000000	0.035097690	0.000130288	1.647772727	0.011219099	1
3/9/2023	16:35:10 PM	2.800000000	4.364887238	NaN	-0.000000000	0.036286800	0.000157110	1.717181818	0.008975725	1
3/9/2023	16:35:32 PM	2.900000000	4.483479023	NaN	-0.000000000	0.037517461	0.000225741	1.770545455	0.008753441	1
3/9/2023	16:35:55 PM	3.000000000	4.604490280	NaN	-0.000000000	0.038902887	0.000215535	1.843227273	0.016444397	1
3/9/2023	16:36:18 PM	3.100000000	4.720661640	NaN	-0.000000000	0.040151471	0.000274527	1.895636364	0.009917386	1
3/9/2023	16:36:40 PM	3.200000000	4.839252949	NaN	-0.000000000	0.041631238	0.000313530	1.947045455	0.020816405	1
3/9/2023	16:37:03 PM	3.300000000	4.954213619	NaN	-0.000000000	0.043023611	0.000301311	2.026363636	0.013640181	1
3/9/2023	16:37:25 PM	3.400000000	5.059494019	NaN	-0.000000000	0.044226815	0.000338040	2.047181818	0.001055290	1
