Date	Time	Power Setpoint (mW)	Laser Display (mW)	Power Meter Mean (W)	Power Meter Std (W)	Keithley Mean (V)	Keithley Std (V)	Raspberry Mean (ADU)	Raspberry Std (ADU)	ND Filter
3/9/2023	16:38:00 PM	0.000000000	1.118146896	NaN	-0.000000000	-0.000002268	0.000000186	0.013000000	0.032504615	1
3/9/2023	16:38:23 PM	0.100000000	1.119357109	NaN	-0.000000000	0.000006575	0.000000180	0.004454545	0.001650069	1
3/9/2023	16:38:45 PM	0.200000000	1.126617789	NaN	-0.000000000	0.000081290	0.000000166	0.007318182	0.001914063	1
3/9/2023	16:39:08 PM	0.300000000	1.463029981	NaN	-0.000000000	0.003857690	0.000045638	0.175318182	0.002442056	1
3/9/2023	16:39:31 PM	0.400000000	1.576780796	NaN	-0.000000000	0.005191132	0.000069662	0.236954545	0.005279463	1
3/9/2023	16:39:53 PM	0.500000000	1.717154264	NaN	-0.000000000	0.006510340	0.000047261	0.302363636	0.002589314	1
3/9/2023	16:40:16 PM	0.600000000	1.834535480	NaN	-0.000000000	0.007815110	0.000065182	0.363727273	0.004014746	1
3/9/2023	16:40:38 PM	0.700000000	1.950706601	NaN	-0.000000000	0.009152063	0.000045997	0.425590909	0.004454314	1
3/9/2023	16:41:01 PM	0.800000000	2.069297791	NaN	-0.000000000	0.010472747	0.000066751	0.487681818	0.002648327	1
3/9/2023	16:41:24 PM	0.900000000	2.175788164	NaN	-0.000000000	0.011705022	0.000062257	0.544500000	0.004189272	1
3/9/2023	16:41:46 PM	1.000000000	2.299219847	NaN	-0.000000000	0.013082741	0.000064946	0.608363636	0.005324899	1
3/9/2023	16:42:09 PM	1.100000000	2.419021368	NaN	-0.000000000	0.014391075	0.000058866	0.671500000	0.004795832	1
3/9/2023	16:42:31 PM	1.200000000	2.536402464	NaN	-0.000000000	0.015690605	0.000096954	0.735136364	0.004087119	1
3/9/2023	16:42:54 PM	1.300000000	2.646522999	NaN	-0.000000000	0.017016502	0.000091014	0.795681818	0.004986345	1
3/9/2023	16:43:17 PM	1.400000000	2.765114546	NaN	-0.000000000	0.018304760	0.000102683	0.857227273	0.005302658	1
3/9/2023	16:43:39 PM	1.500000000	2.869184494	NaN	-0.000000000	0.019609660	0.000129356	0.917818182	0.004905470	1
3/9/2023	16:44:02 PM	1.600000000	2.986565590	NaN	-0.000000000	0.020912140	0.000156949	0.978000000	0.008408329	1
3/9/2023	16:44:24 PM	1.700000000	3.105156898	NaN	-0.000000000	0.022244512	0.000143602	1.044545455	0.007488172	1
3/9/2023	16:44:47 PM	1.800000000	3.226168633	NaN	-0.000000000	0.023530592	0.000206734	1.110227273	0.008198670	1
3/9/2023	16:45:10 PM	1.900000000	3.342339754	NaN	-0.000000000	0.024799524	0.000161870	1.168909091	0.007535974	1
3/9/2023	16:45:32 PM	2.000000000	3.451250076	NaN	-0.000000000	0.026094554	0.000218013	1.235590909	0.010520975	1
3/9/2023	16:45:55 PM	2.100000000	3.567421198	NaN	-0.000000000	0.027291133	0.000166053	1.281590909	0.005889899	1
3/9/2023	16:46:18 PM	2.200000000	3.681172132	NaN	-0.000000000	0.028514284	0.000144237	1.344409091	0.011770340	1
3/9/2023	16:46:40 PM	2.300000000	3.802183628	NaN	-0.000000000	0.029863437	0.000156346	1.409454545	0.008329029	1
3/9/2023	16:47:03 PM	2.400000000	3.914724350	NaN	-0.000000000	0.031103996	0.000159359	1.462045455	0.010369317	1
3/9/2023	16:47:25 PM	2.500000000	4.022424698	NaN	-0.000000000	0.032274569	0.000161167	1.529090909	0.010490039	1
3/9/2023	16:47:48 PM	2.600000000	4.126494884	NaN	-0.000000000	0.033637532	0.000138894	1.581545455	0.009986127	1
3/9/2023	16:48:11 PM	2.700000000	4.249926567	NaN	-0.000000000	0.034910120	0.000187084	1.649318182	0.011754303	1
3/9/2023	16:48:33 PM	2.800000000	4.362467289	NaN	-0.000000000	0.036178188	0.000180256	1.705454545	0.015410150	1
3/9/2023	16:48:56 PM	2.900000000	4.472587585	NaN	-0.000000000	0.037592658	0.000248061	1.762636364	0.025664266	1
3/9/2023	16:49:18 PM	3.000000000	4.597229481	NaN	-0.000000000	0.038896848	0.000243176	1.830818182	0.026412377	1
3/9/2023	16:49:41 PM	3.100000000	4.727921963	NaN	-0.000000000	0.040258148	0.000167658	1.895500000	0.018997368	1
3/9/2023	16:50:04 PM	3.200000000	4.842883110	NaN	-0.000000000	0.041641170	0.000251195	1.954318182	0.025929976	1
3/9/2023	16:50:26 PM	3.300000000	4.957844257	NaN	-0.000000000	0.042998425	0.000208025	2.037045455	0.012213629	1
3/9/2023	16:50:49 PM	3.400000000	5.047392845	NaN	-0.000000000	0.044225804	0.000286593	2.047409091	0.000301511	1
