Date	Time	Power Setpoint (mW)	Laser Display (mW)	Power Meter Mean (W)	Power Meter Std (W)	Keithley Mean (V)	Keithley Std (V)	Raspberry Mean (ADU)	Raspberry Std (ADU)	ND Filter
3/6/2023	20:02:37 PM	0.000000000	1.115726709	NaN	-0.000000000	-0.000002505	0.000000199	0.023272727	0.061629280	1
3/6/2023	20:03:00 PM	0.100000000	1.116936803	NaN	-0.000000000	0.000004229	0.000000181	0.004590909	0.001640399	1
3/6/2023	20:03:22 PM	0.200000000	1.126617789	NaN	-0.000000000	0.000059470	0.000000176	0.006045455	0.001650069	1
3/6/2023	20:03:45 PM	0.300000000	1.516275048	NaN	-0.000000000	0.003158442	0.000044380	0.092863636	0.000868646	1
3/6/2023	20:04:07 PM	0.400000000	1.668749571	NaN	-0.000000000	0.004103138	0.000035659	0.122227273	0.000564076	1
3/6/2023	20:04:30 PM	0.500000000	1.783710599	NaN	-0.000000000	0.005071944	0.000054130	0.150181818	0.000783349	1
3/6/2023	20:04:53 PM	0.600000000	1.899881721	NaN	-0.000000000	0.006026759	0.000038260	0.177863636	0.001246814	1
3/6/2023	20:05:15 PM	0.700000000	2.020893335	NaN	-0.000000000	0.006977796	0.000041186	0.206409091	0.001496967	1
3/6/2023	20:05:38 PM	0.800000000	2.137064457	NaN	-0.000000000	0.007951369	0.000060679	0.234681818	0.001309059	1
3/6/2023	20:06:00 PM	0.900000000	2.271387339	NaN	-0.000000000	0.008840946	0.000065053	0.262954545	0.001254084	1
3/6/2023	20:06:23 PM	1.000000000	2.394819021	NaN	-0.000000000	0.009849733	0.000060937	0.293590909	0.002211540	1
3/6/2023	20:06:46 PM	1.100000000	2.514620543	NaN	-0.000000000	0.010843554	0.000081014	0.319772727	0.001779939	1
3/6/2023	20:07:08 PM	1.200000000	2.634422064	NaN	-0.000000000	0.011734416	0.000066192	0.348136364	0.002110579	1
3/6/2023	20:07:31 PM	1.300000000	2.748172760	NaN	-0.000000000	0.012733091	0.000069612	0.375409091	0.001714908	1
3/6/2023	20:07:53 PM	1.400000000	2.870394468	NaN	-0.000000000	0.013640930	0.000110856	0.408318182	0.003124682	1
3/6/2023	20:08:16 PM	1.500000000	2.987775803	NaN	-0.000000000	0.014638829	0.000084678	0.431636364	0.002721129	1
3/6/2023	20:08:39 PM	1.600000000	3.095476151	NaN	-0.000000000	0.015545413	0.000145278	0.465772727	0.004750598	1
3/6/2023	20:09:01 PM	1.700000000	3.231009007	NaN	-0.000000000	0.016565707	0.000122705	0.492136364	0.004909638	1
3/6/2023	20:09:24 PM	1.800000000	3.353230715	NaN	-0.000000000	0.017507404	0.000101946	0.523045455	0.004792987	1
3/6/2023	20:09:46 PM	1.900000000	3.468191624	NaN	-0.000000000	0.018506272	0.000125097	0.551727273	0.006157774	1
3/6/2023	20:10:09 PM	2.000000000	3.589203358	NaN	-0.000000000	0.019376310	0.000090902	0.577090909	0.005700080	1
3/6/2023	20:10:32 PM	2.100000000	3.699323893	NaN	-0.000000000	0.020275098	0.000120421	0.608954545	0.005061890	1
3/6/2023	20:10:54 PM	2.200000000	3.825175762	NaN	-0.000000000	0.021240250	0.000168426	0.638136364	0.003899301	1
3/6/2023	20:11:17 PM	2.300000000	3.943767071	NaN	-0.000000000	0.022139510	0.000191031	0.663409091	0.004288462	1
3/6/2023	20:11:39 PM	2.400000000	4.059938431	NaN	-0.000000000	0.023018882	0.000181563	0.691590909	0.005402861	1
3/6/2023	20:12:02 PM	2.500000000	4.164008141	NaN	-0.000000000	0.024016974	0.000211809	0.720136364	0.005454773	1
3/6/2023	20:12:25 PM	2.600000000	4.291070461	NaN	-0.000000000	0.024998484	0.000253236	0.750363636	0.006132255	1
3/6/2023	20:12:47 PM	2.700000000	4.408451557	NaN	-0.000000000	0.025975570	0.000216835	0.778818182	0.002532516	1
