Date	Time	Power Setpoint (mW)	Laser Display (mW)	Power Meter Mean (W)	Power Meter Std (W)	Keithley Mean (V)	Keithley Std (V)	Raspberry Mean (ADU)	Raspberry Std (ADU)	ND Filter
3/9/2023	17:04:50 PM	0.000000000	1.115726709	NaN	-0.000000000	-0.000002001	0.000000180	0.013000000	0.032835195	1
3/9/2023	17:05:12 PM	0.100000000	1.114516616	NaN	-0.000000000	0.000006727	0.000000190	0.003954545	0.001694912	1
3/9/2023	17:05:35 PM	0.200000000	1.126617789	NaN	-0.000000000	0.000081276	0.000000171	0.007272727	0.001765837	1
3/9/2023	17:05:57 PM	0.300000000	1.459399581	NaN	-0.000000000	0.003872502	0.000080098	0.176727273	0.005076237	1
3/9/2023	17:06:20 PM	0.400000000	1.579200983	NaN	-0.000000000	0.005185198	0.000073235	0.237863636	0.003620020	1
3/9/2023	17:06:43 PM	0.500000000	1.721994638	NaN	-0.000000000	0.006496613	0.000082592	0.304000000	0.005009990	1
3/9/2023	17:07:05 PM	0.600000000	1.834535480	NaN	-0.000000000	0.007790014	0.000085669	0.359272727	0.004638769	1
3/9/2023	17:07:28 PM	0.700000000	1.949496388	NaN	-0.000000000	0.009090367	0.000079846	0.424363636	0.004037889	1
3/9/2023	17:07:50 PM	0.800000000	2.066877604	NaN	-0.000000000	0.010370563	0.000082340	0.486954545	0.005061890	1
3/9/2023	17:08:13 PM	0.900000000	2.172157764	NaN	-0.000000000	0.011667506	0.000087973	0.548136364	0.005599513	1
3/9/2023	17:08:36 PM	1.000000000	2.296799660	NaN	-0.000000000	0.012980682	0.000097498	0.611545455	0.003274558	1
3/9/2023	17:08:58 PM	1.100000000	2.415390968	NaN	-0.000000000	0.014283759	0.000107706	0.671409091	0.004887833	1
3/9/2023	17:09:21 PM	1.200000000	2.526721716	NaN	-0.000000000	0.015567641	0.000096351	0.732363636	0.005486761	1
3/9/2023	17:09:43 PM	1.300000000	2.639262438	NaN	-0.000000000	0.016845408	0.000098070	0.794454545	0.005217540	1
3/9/2023	17:10:06 PM	1.400000000	2.760273933	NaN	-0.000000000	0.018139822	0.000157676	0.854954545	0.007339804	1
3/9/2023	17:10:29 PM	1.500000000	2.870394468	NaN	-0.000000000	0.019415894	0.000211780	0.913000000	0.009486833	1
3/9/2023	17:10:51 PM	1.600000000	2.984145403	NaN	-0.000000000	0.020633835	0.000163145	0.968136364	0.007007464	1
3/9/2023	17:11:14 PM	1.700000000	3.103946924	NaN	-0.000000000	0.021943272	0.000181498	1.034681818	0.009450589	1
3/9/2023	17:11:36 PM	1.800000000	3.220118046	NaN	-0.000000000	0.023309065	0.000182025	1.100500000	0.008387491	1
3/9/2023	17:11:59 PM	1.900000000	3.343549728	NaN	-0.000000000	0.024607197	0.000156654	1.160136364	0.010428545	1
3/9/2023	17:12:22 PM	2.000000000	3.453670263	NaN	-0.000000000	0.025873322	0.000124623	1.224636364	0.011151437	1
3/9/2023	17:12:44 PM	2.100000000	3.567421198	NaN	-0.000000000	0.027076640	0.000125649	1.278363636	0.008786612	1
3/9/2023	17:13:07 PM	2.200000000	3.694483280	NaN	-0.000000000	0.028388540	0.000136165	1.339136364	0.006569212	1
3/9/2023	17:13:30 PM	2.300000000	3.807024002	NaN	-0.000000000	0.029714032	0.000171802	1.401727273	0.010964405	1
3/9/2023	17:13:52 PM	2.400000000	3.920774937	NaN	-0.000000000	0.031093711	0.000181351	1.476318182	0.013394538	1
3/9/2023	17:14:15 PM	2.500000000	4.044206619	NaN	-0.000000000	0.032429172	0.000171347	1.528272727	0.019063530	1
3/9/2023	17:14:37 PM	2.600000000	4.144646168	NaN	-0.000000000	0.033798004	0.000160938	1.592772727	0.005832511	1
3/9/2023	17:15:00 PM	2.700000000	4.268078327	NaN	-0.000000000	0.035087892	0.000238207	1.652954545	0.018838066	1
3/9/2023	17:15:23 PM	2.800000000	4.379408836	NaN	-0.000000000	0.036431377	0.000304184	1.728363636	0.022397646	1
3/9/2023	17:15:45 PM	2.900000000	4.489529610	NaN	-0.000000000	0.037598944	0.000180346	1.779181818	0.013740947	1
3/9/2023	17:16:08 PM	3.000000000	4.602070332	NaN	-0.000000000	0.038925012	0.000266549	1.829363636	0.031823019	1
3/9/2023	17:16:30 PM	3.100000000	4.718241215	NaN	-0.000000000	0.040256238	0.000309887	1.907818182	0.026082823	1
3/9/2023	17:16:53 PM	3.200000000	4.821101189	NaN	-0.000000000	0.041466265	0.000239341	1.977045455	0.026612454	1
3/9/2023	17:17:16 PM	3.300000000	4.945743084	NaN	-0.000000000	0.042889840	0.000320796	2.034818182	0.017538918	1
3/9/2023	17:17:38 PM	3.400000000	5.063124180	NaN	-0.000000000	0.044017355	0.000218916	2.046636364	0.002864358	1
